video_id,title,description,upload_date,view_count,duration,video_url,podcast_name,like_count,comment_count,favorite_count,tags,thumbnail_url,published_at
1ZeqTR_qoMU,The Government’s Biggest Scam? Inflation & Money Printing EXPLAINED | Robert Breedlove,"Found Banking: Try Found for FREE at https://impacttheory.co/FoundITFeb 
Shopify: Sign up for your one-dollar-per-month trial period at https://impacttheory.co/ShopifyITFeb 

Do you need my help?
STARTING a business: join me here inside ZERO TO FOUNDER (https://tombilyeu.com/zero-to-founder)

SCALING a business: click here to see if you qualify (https://tombilyeu.com/scale)

Get the exact systems, mindset shifts, and principles that built a $1B brand delivered straight to your inbox every week. Subscribe for free (https://tombilyeu.com) 

Check out our Video game - Project Kyzen: (https://projectkyzen.io/)
Catch Me Streaming on Twitch - ( https://twitch.tv/tombilyeu  )

In this gripping episode of ""Impact Theory,"" Tom Bilyeu sits down with Robert Breedlove for an in-depth exploration of the complexities surrounding the global economy and the pivotal role of monetary systems. They unravel the intricate manipulation of economic indicators like the Consumer Price Index (CPI) and unemployment figures, shedding light on how narratives are controlled to prevent social unrest. Robert delves into the philosophical underpinnings of capitalism and the stark realities hidden within the monetary policies that dictate wealth distribution and societal structures. The conversation navigates through historical and modern-day economic frameworks, pointing out the perils of inflation and the incumbent power of central banks. As they traverse the implications of Bitcoin and sound money, they question the very essence of government intervention, private property rights, and moral obligations towards the less fortunate. Tune in to explore the provocative insights and predictions that could redefine how we perceive money, governance, and freedom.

00:00:00 - Economic Reports vs. Reality
00:02:09 - Government Manipulation of Metrics
00:05:54 - Populism and Political Movements
00:10:03 - Decentralized vs. Centralized Systems
00:14:15 - Lessons from Soviet Economic Failures
00:16:45 - The Role of Private Property in Economics
00:19:36 - Voting with Your Wallet
00:22:33 - Consequences of Inflation
00:24:54 - Government's Role in Property Rights
00:31:52 - Legal Discovery vs. Fiat Law
00:37:05 - Bitcoin's Unique Advantages
00:39:35 - Critique of Current Economic System
00:42:14 - Asset Value and Inflation
00:44:29 - Fractional Reserve Banking Issues
00:47:55 - Future of Money: Digital vs. Non-Digital
00:51:28 - Creating Wealth: Making vs. Taking
00:59:11 - Government's Role in Wealth Distribution
01:02:09 - Central Bank and Corruption
01:05:22 - Critique of Central Banking
01:14:17 - Chaos and Governance Dynamics
01:19:04 - Wealth Inequality Solutions
01:21:53 - Impact of Bitcoin on Economy
01:24:15 - George Washington's Legacy
01:28:52 - Trust and Integrity in Leadership
01:32:19 - Understanding Money and Labor
01:36:01 - The Nature of Cryptocurrency
01:40:04 - Government Borrowing Explained
01:43:36 - Bitcoin's Role in Economic Systems
01:46:38 - Market Cap Comparisons: Bitcoin vs Gold

Want to connect with Robert Breedlove?
Check out the What is Money podcast:  https://podcasts.apple.com/us/podcast/the-what-is-money-show/id1541404400
https://www.youtube.com/@UC43_LTf5Z4lbRjKCq0sIAVg 
X: https://x.com/Breedlove22
IG: https://www.instagram.com/breedlove_22/

Bitcoin, inflation, central banking, fiat currency, economics, Consumer Price Index (CPI), government manipulation, price controls, labor force participation rate, jobless claims, monetary policy, quantitative easing, economic reports, social revolt, wealth inequality, money printing, private property, fiscal policy, taxation, U.S. Treasury, Federal Reserve, gold, cryptocurrency, sound money, digital assets, decentralization, economic stability, Great Depression, debt, trading, tariffs",20250211,55190,PT1H47M42S,https://www.youtube.com/watch?v=1ZeqTR_qoMU,Tom Bilyeu – Impact Theory,1832,567,0,"Tom Bilyeu, Impact Theory, Motivation, Entrepreneurship, Self-Improvement, Success Mindset, Inspiration, AI, Leadership, Goal Setting, Productivity, Health, Overcoming Challenges, Positive Mindset, Inflation, Business, Education, Podcast, Optimization, Guest Interviews, Success Tips, Mental Health, Daily Habits, Self-Discipline, Best Quotes, Inspiring Stories, Resilience, Adaptability, Mental Clarity, Personal Development, Bitcoin, Finance, Strategic Business, Financial Management, Tech Trends",https://i.ytimg.com/vi/1ZeqTR_qoMU/hqdefault.jpg,2025-02-11T14:00:04Z
MapoX2pPXkg,"When my Wife said, “Insecurity isn’t Sexy” | Tom Bilyeu",,20250210,18245,PT34S,https://www.youtube.com/watch?v=MapoX2pPXkg,Tom Bilyeu – Impact Theory,740,36,0,,https://i.ytimg.com/vi/MapoX2pPXkg/hqdefault.jpg,2025-02-10T22:00:26Z
iIiTVvZjiYo,Is America in a Cold Civil War? | Tom Bilyeu,,20250208,6582,PT44S,https://www.youtube.com/watch?v=iIiTVvZjiYo,Tom Bilyeu – Impact Theory,329,29,0,,https://i.ytimg.com/vi/iIiTVvZjiYo/hqdefault.jpg,2025-02-08T22:00:30Z
aYMp8FBhiyk,Healing Your Past Will Heal Your Future ❤️‍🩹,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250222,146,PT48S,https://www.youtube.com/watch?v=aYMp8FBhiyk,Lewis Howes – The School of Greatness,119,5,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/aYMp8FBhiyk/hqdefault.jpg,2025-02-22T20:00:00Z
CRna8TdvPac,What Happens When Women Don’t Have Fathers,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250222,4195,PT1M1S,https://www.youtube.com/watch?v=CRna8TdvPac,Lewis Howes – The School of Greatness,530,11,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/CRna8TdvPac/hqdefault.jpg,2025-02-22T16:00:18Z
got6VkfFMWU,The Biggest Thing Holding Back Female Entrepreneurs,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250221,33678,PT46S,https://www.youtube.com/watch?v=got6VkfFMWU,Lewis Howes – The School of Greatness,1538,17,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/got6VkfFMWU/hqdefault.jpg,2025-02-21T20:00:22Z
e90GyKM7r6c,When She Can't Forgive... | Danny Morel,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250221,16669,PT46S,https://www.youtube.com/watch?v=e90GyKM7r6c,Lewis Howes – The School of Greatness,1080,12,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/e90GyKM7r6c/hqdefault.jpg,2025-02-21T16:00:47Z
5qR16TlpeA0,How I Reframe My Negative Thoughts | Leila Hormozi,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250220,21522,PT42S,https://www.youtube.com/watch?v=5qR16TlpeA0,Lewis Howes – The School of Greatness,1630,20,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/5qR16TlpeA0/hqdefault.jpg,2025-02-20T20:00:06Z
m9ZI5T17Nas,Why Some CEOs Have So Much Anxiety | Leila Hormozi,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250220,56183,PT39S,https://www.youtube.com/watch?v=m9ZI5T17Nas,Lewis Howes – The School of Greatness,2489,24,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/m9ZI5T17Nas/hqdefault.jpg,2025-02-20T16:00:47Z
FOKhL3wgLGE,The Biggest Lesson I've Learned From Winning | Leila Hormozi,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250219,48342,PT46S,https://www.youtube.com/watch?v=FOKhL3wgLGE,Lewis Howes – The School of Greatness,2250,27,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/FOKhL3wgLGE/hqdefault.jpg,2025-02-19T20:00:13Z
ENDfTSk9lrc,The Money Expert: “I Was Arrested 6 Times in 18 Months!” How I Still Built $100M+ Net Worth By 29!,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou 
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  
▶️ Recommended for you: https://youtu.be/YrMB471ItEI

From multiple arrests in her early twenties to building a multi-hundred-million-dollar business empire, Leila Hormozi's journey reveals how mastering emotional regulation became the cornerstone of her success. In this deeply vulnerable conversation, Leila opens up about overcoming childhood trauma, battling anxiety, and learning to embrace discomfort as a pathway to growth. What sets her apart isn't just her business acumen, but her radical approach to managing negative thoughts and emotions – accepting them as natural companions on the path to excellence rather than obstacles to overcome. Through raw stories and tactical insights, she demonstrates how true leadership isn't about eliminating fear or self-doubt, but about taking successful actions despite them. This episode is especially valuable for entrepreneurs, leaders, and anyone struggling to navigate their emotional landscape while pursuing ambitious goals.

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

For more info about this episode, go to https://lewishowes.com/1735

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesshorts

0:00 Intro
00:03:01 Emotional Regulation and Personal Growth
00:06:19 Transforming Emotional Struggles into Strength
00:09:31 Managing Stress and Anxiety in Business  
00:12:27 Overcoming Panic Attacks with Albert Ellis's Teachings
00:15:20 Confronting and Overcoming Business Anxiety
00:18:12 Overcoming Fear to Achieve Personal and Business Growth
00:21:00 Building Confidence in Sales and Money-Making
00:24:01 Embracing Loss for Greater Financial Gains
00:26:45 Overcoming Failure and Learning from Mistakes  
00:29:34 Embracing Discomfort for Personal Growth
00:32:34 Turning Negative Thoughts into Success Strategies
00:35:25 Overcoming Challenges as Female Entrepreneurs
00:38:16 Breaking Stereotypes: Women Defying Traditional Labels
00:41:14 The Importance of Emotional Regulation for Women
00:43:56 Overcoming Fear of Judgment in Women's Content Creation
00:46:41 Embracing Imperfection: Overcoming Fear of Judgment  
00:50:00 Building Better Communities
00:52:54 Embracing Resilience and Overcoming Failure
00:57:09 Conversations with My Future Self and Values
00:58:53 Making Decisions Based on Core Values  
01:01:39 Managing a Book Launch as CEO and CFO
01:04:47 Embracing Big Wins and Losses: Keys to a Large Life
01:07:42 New Book on Creating Financial Freedom

#greatness #inspiration #motivation",20250219,36048,PT1H8M21S,https://www.youtube.com/watch?v=ENDfTSk9lrc,Lewis Howes – The School of Greatness,1531,148,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/ENDfTSk9lrc/hqdefault.jpg,2025-02-19T16:00:07Z
O8vB3xCALtk,How I Changed My Relationship With My Emotions | Leila Hormozi,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250219,14771,PT42S,https://www.youtube.com/watch?v=O8vB3xCALtk,Lewis Howes – The School of Greatness,902,19,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/O8vB3xCALtk/hqdefault.jpg,2025-02-19T14:30:19Z
ibPUo6YkXS4,When We Hate Our Father... | Danny Morel,"💰 Get my NEW book, Make Money Easy! https://lewishowes.com/moneyyou
🔔 Subscribe for more great content: https://www.youtube.com/lewishowes  

Listen to this episode on the go!
🍎 Apple Podcasts: https://podcasts.apple.com/us/podcast/the-school-of-greatness/id596047499
🟢 Spotify: https://open.spotify.com/show/07GQhOZboEZOE1ysnFLipT?si=a03d916bade54d4f

📙 get my NEW YORK TIMES BESTSELLING book ""The Greatness Mindset"" today! https://lewishowes.com/gmyo
📤 sign up for my FREE newsletter https://lewishowes.com/greatnessdelivered

Follow Lewis!
Instagram: https://www.instagram.com/lewishowes/
Tiktok: https://www.tiktok.com/@lewis
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
💻 Website: http://lewishowes.com/
📲 For more Greatness text PODCAST to +1 (614) 350-3960

Get More Greatness!
Greatness Clips: https://www.youtube.com/@GreatnessClips
Spanish: https://www.youtube.com/@LewisHowesEspanol
Portuguese: https://www.youtube.com/@LewisHowesPortugues
Lewis Howes Shorts: https://www.youtube.com/@lewishowesmoney

#greatness #inspiration #motivation",20250218,17186,PT38S,https://www.youtube.com/watch?v=ibPUo6YkXS4,Lewis Howes – The School of Greatness,1496,37,0,"Lewis Howes, Lewis Howes interview, school of greatness, self help, self improvement, self development, personal development, success habits, success, wealth, motivation, inspiration, inspirational video, motivational video, success principles, millionaire success habits, how to become successful, success motivation",https://i.ytimg.com/vi/ibPUo6YkXS4/hqdefault.jpg,2025-02-18T20:00:22Z
_cjYUC7MPQU,Exclusive Coaching Seminar for Mindvalley Members,"In just a few days, we’re going live with the Mindvalley Self Mastery Seminar, an exclusive event for members ready to turn personal growth into real impact.  -- https://www.mindvalley.com/certs/life/seminar?utm_source=mv_yt_description&utm_campaign=launch_clc_feb_2025

For 4 hours, we'll share the tools to break through limitations, shift mindsets, and create real transformation, whether in your career, relationships or how you show up in the world.
Ajit is one of the best in the world at this - he's trained over 6,000 life coaches a year, so he knows what actually works. And this time, we’re bringing in someone truly special @nicksantonastasso, a powerhouse of resilience and transformation, to take this experience even deeper.

It’s happening on Feb 23, exclusively for Mindvalley members",20250219,446,PT1M31S,https://www.youtube.com/watch?v=_cjYUC7MPQU,Mindvalley – Vishen Lakhiani,25,0,0,"mindvalley, jim kwik, lisa nichols, robin sharma, vishen lakhiani, gary vaynerchuk, jay shetty, Tom Bilyeu Theory, impact theory, entrepreneurship, be inspired, motivationGrid",https://i.ytimg.com/vi/_cjYUC7MPQU/hqdefault.jpg,2025-02-19T22:30:33Z
G1AgBV-TBj0,The Dalai Lama's Remarkable Practice of Presence | Austin Mao,"Join my personal newsletter to get exclusive lessons on growth, performance, and transformation. Each week, you’ll receive powerful tools and ideas to elevate your mind and redesign your life - https://start.mindvalley.com/EHYqZX3A 

In this powerful clip, we explore the true meaning of presence through an inspiring story about the Dalai Lama. At the end of a five-day event, he took the time to say goodbye to each member of the hotel staff—connecting deeply with everyone from the CEO to the waitstaff. 

The Dalai Lama's ability to be fully present with each person demonstrates a profound lesson on human connection: seeing and honoring the person in front of you as the most important in that moment.

Learn how this awareness shapes deeper relationships, the challenges of connecting when our inner ""parts"" seek fulfillment, and how practices like Internal Family Systems (IFS) can help us heal and connect authentically.

For more transformative conversations, check out The Full Mindvalley Podcast featuring Austin Mao 👉 https://youtu.be/6hcMbZYMRYg

#UltraPresence #MindfulLiving #DeepConnection",20241105,1167,PT2M41S,https://www.youtube.com/watch?v=G1AgBV-TBj0,Mindvalley – Vishen Lakhiani,53,5,0,"vishen lakhiani, Austin Mao, Podcast, mindfulness, personal development, personal growth, self awareness, self growth, conscious mind training, mindset mentor, inner potential, dalai lama, the mindvalley show with vishen, the mindvalley show, the mindvalley podcast, Ultra presence, How to be present, Mindfulness in relationships, Overcoming distractions, Power of presence, Becoming fully present, Mindfulness and attention, Spiritual transformation, Spiritual awareness",https://i.ytimg.com/vi/G1AgBV-TBj0/hqdefault.jpg,2024-11-05T10:00:14Z
ujjEQyKJpws,A Simple Mindfulness Hack for Deep Presence and Heightened Awareness | Austin Mao,"Join my personal newsletter to get exclusive lessons on growth, performance, and transformation. Each week, you’ll receive powerful tools and ideas to elevate your mind and redesign your life - https://start.mindvalley.com/EHYqZX3A 

Explore an advanced mindfulness practice called ""Ultra Presence""—a powerful exercise for expanding your awareness and deepening your connection to the present moment. 

Imagine being able to hold multiple points of attention at the same time: sensing your body, feeling your emotions, noticing your surroundings, and being fully present with another person. This exercise demonstrates how you can reach a state of heightened awareness that some describe as a temporary state of enlightenment. 

Discover how ""Ultra Presence"" can transform not only your personal relationships but also your impact in the world.

For more transformative conversations, check out The Full Mindvalley Podcast featuring Austin Mao 👉 https://youtu.be/6hcMbZYMRYg

#UltraPresence #MindfulLiving #DeepConnection",20241101,1200,PT4M42S,https://www.youtube.com/watch?v=ujjEQyKJpws,Mindvalley – Vishen Lakhiani,66,5,0,"vishen lakhiani, Austin Mao, Podcast, mindfulness, personal development, personal growth, self awareness, self growth, conscious mind training, mindset mentor, inner potential, dalai lama, the mindvalley show with vishen, the mindvalley show, the mindvalley podcast, Ultra presence, How to be present, Mindfulness in relationships, Overcoming distractions, Power of presence, Becoming fully present, Mindfulness and attention, Spiritual transformation, Spiritual awareness",https://i.ytimg.com/vi/ujjEQyKJpws/hqdefault.jpg,2024-11-01T10:41:50Z
